,TimeStamp,Weather Station,Temperature(degC),Wind Speed(kt),Wind Gust Speed(kt),Wind Direction,Pressure(mb),Latitude,Longitude,Unnamed: 9,Unnamed: 10,time,Wind_Speed,Uwind,Vwind
0,03/19/2023 10:40:00, ,17.3,15.9,23.0,237.5,992.7,-37.65611,16.92931, ,,2023-03-19 10:40:00,8.179596,-6.898601296605297,-4.394893727235247
1,03/19/2023 10:30:00, ,17.4,17.8,22.5,243.3,993.0,-37.65584,16.92302, ,,2023-03-19 10:30:00,9.157032000000001,-8.180630390802436,-4.1144284485337215
2,03/19/2023 10:20:00, ,17.3,17.2,21.8,241.9,992.9,-37.65982,16.92096, ,,2023-03-19 10:20:00,8.848367999999999,-7.805383133211019,-4.167686457401627
3,03/19/2023 10:10:00, ,17.3,16.6,20.9,240.9,992.2,-37.66416,16.91943, ,,2023-03-19 10:10:00,8.539704,-7.461756148144855,-4.153160193544005
4,03/19/2023 10:00:00, ,17.3,14.1,18.3,239.3,992.0,-37.66811,16.91747, ,,2023-03-19 10:00:00,7.253604,-6.237027876664167,-3.703276151535295
5,03/19/2023 10:00:00, ,17.3,14.1,18.3,239.3,992.0,-37.66811,16.91747, ,,2023-03-19 10:00:00,7.253604,-6.237027876664167,-3.703276151535295
6,03/19/2023 09:50:00, ,17.4,14.3,18.0,240.4,993.3,-37.66989,16.91186, ,,2023-03-19 09:50:00,7.356492,-6.396432492945708,-3.6336793899919626
7,03/19/2023 09:40:00, ,17.5,15.0,18.3,244.2,994.1,-37.67202,16.90662, ,,2023-03-19 09:40:00,7.7166,-6.9473998314021665,-3.358504301416503
8,03/19/2023 09:30:00, ,17.6,14.9,18.5,246.1,994.1,-37.67596,16.90459, ,,2023-03-19 09:30:00,7.6651560000000005,-7.007899190487647,-3.105473464755187
9,03/19/2023 09:20:00, ,17.4,15.3,18.9,242.2,993.4,-37.67972,16.90263, ,,2023-03-19 09:20:00,7.870932000000001,-6.96247670441161,-3.6708975318237447
10,03/19/2023 09:10:00, ,17.5,14.5,18.3,243.5,994.3,-37.68332,16.90071, ,,2023-03-19 09:10:00,7.45938,-6.675655478246914,-3.3283590431550474
11,03/19/2023 09:00:00, ,17.4,14.6,18.2,238.0,993.4,-37.6869,16.89879, ,,2023-03-19 09:00:00,7.5108239999999995,-6.369539993765992,-3.980130327865097
12,03/19/2023 08:50:00, ,17.2,15.0,18.9,242.7,992.5,-37.69017,16.89993, ,,2023-03-19 08:50:00,7.7166,-6.857103737505177,-3.539215152133666
13,03/19/2023 08:40:00, ,17.2,13.7,16.8,250.3,992.5,-37.69361,16.90168, ,,2023-03-19 08:40:00,7.047828,-6.635322466901536,-2.375789400981434
14,03/19/2023 08:30:00, ,17.1,14.3,17.8,256.8,991.5,-37.69727,16.9036, ,,2023-03-19 08:30:00,7.356492,-7.1621254103551815,-1.6798613491620749
15,03/19/2023 08:20:00, ,16.9,15.1,20.0,255.8,990.9,-37.7007,16.90544, ,,2023-03-19 08:20:00,7.768044,-7.530694133580835,-1.9055585670315156
16,03/19/2023 08:10:00, ,16.9,16.4,19.7,257.4,990.0,-37.70378,16.90831, ,,2023-03-19 08:10:00,8.436815999999999,-8.233630151793012,-1.8404343893062174
17,03/19/2023 08:00:00, ,16.8,16.9,21.0,255.9,989.5,-37.70538,16.91316, ,,2023-03-19 08:00:00,8.694035999999999,-8.432102216278137,-2.117997682608103
18,03/19/2023 07:50:00, ,16.7,16.1,19.3,255.2,989.0,-37.70696,16.91801, ,,2023-03-19 07:50:00,8.282484,-8.007699246942217,-2.115725402971062
19,03/19/2023 07:40:00, ,16.5,14.3,17.3,251.8,988.1,-37.70854,16.92287, ,,2023-03-19 07:40:00,7.356492,-6.988461797264695,-2.2976893293558898
20,03/19/2023 07:30:00, ,16.2,12.8,16.1,244.6,986.4,-37.70952,16.92776, ,,2023-03-19 07:30:00,6.5848320000000005,-5.948311143175635,-2.824465792357304
21,03/19/2023 07:20:00, ,16.0,12.7,15.5,246.1,985.1,-37.70774,16.93307, ,,2023-03-19 07:20:00,6.5333879999999995,-5.973175820080074,-2.646947181368515
22,03/19/2023 07:10:00, ,15.8,12.6,16.2,244.6,983.6,-37.70602,16.93842, ,,2023-03-19 07:10:00,6.4819439999999995,-5.855368781563516,-2.780333514351721
23,03/19/2023 07:00:00, ,15.7,13.3,17.5,239.0,983.1,-37.70437,16.94341, ,,2023-03-19 07:00:00,6.842052000000001,-5.864783244103489,-3.5239172905144875
24,03/19/2023 07:00:00, ,15.7,13.3,17.5,239.0,983.1,-37.70437,16.94341, ,,2023-03-19 07:00:00,6.842052000000001,-5.864783244103489,-3.5239172905144875
25,03/19/2023 06:50:00, ,15.7,14.0,17.5,234.5,983.2,-37.70183,16.94758, ,,2023-03-19 06:50:00,7.20216,-5.8633902216851475,-4.182315599503103
26,03/19/2023 06:40:00, ,15.8,13.5,17.0,237.7,983.4,-37.69788,16.9496, ,,2023-03-19 06:40:00,6.94494,-5.870292716015796,-3.7110450053713837
27,03/19/2023 06:30:00, ,15.8,14.0,18.0,233.6,983.6,-37.69386,16.95172, ,,2023-03-19 06:30:00,7.20216,-5.79697391156487,-4.2738977683417145
28,03/19/2023 06:20:00, ,15.8,13.2,18.5,235.4,983.8,-37.68977,16.95386, ,,2023-03-19 06:20:00,6.790608,-5.589596409260928,-3.8560042779075516
29,03/19/2023 06:10:00, ,15.7,10.2,14.7,241.6,984.1,-37.68653,16.95486, ,,2023-03-19 06:10:00,5.247287999999999,-4.615769400620121,-2.4957372047639477
30,03/19/2023 06:00:00, ,15.8,9.9,12.9,226.2,984.1,-37.68103,16.95191, ,,2023-03-19 06:00:00,5.092956,-3.6758930842549207,-3.525054730222333
31,03/19/2023 05:50:00, ,15.7,10.2,13.3,219.3,983.7,-37.67647,16.94955, ,,2023-03-19 05:50:00,5.247287999999999,-3.3235318523680712,-4.060562446415379
32,03/19/2023 05:40:00, ,15.5,9.6,12.8,224.9,983.0,-37.67205,16.94721, ,,2023-03-19 05:40:00,4.938624,-3.48603427987143,-3.4982241227424633
33,03/19/2023 05:30:00, ,15.4,10.4,14.0,231.5,982.8,-37.66962,16.94113, ,,2023-03-19 05:30:00,5.350176,-4.187091378196021,-3.330562868587313
34,03/19/2023 05:20:00, ,15.3,8.5,12.3,215.0,982.5,-37.66754,16.93487, ,,2023-03-19 05:20:00,4.37274,-2.5081006262896723,-3.581938910144247
35,03/19/2023 05:10:00, ,15.0,8.7,14.7,160.29999999999995,981.7,-37.66535,16.92822, ,,2023-03-19 05:10:00,4.4756279999999995,1.5087129772655856,-4.21367193153601
36,03/19/2023 05:00:00, ,15.2,12.9,17.2,161.29999999999995,982.1,-37.66675,16.92155, ,,2023-03-19 05:00:00,6.6362760000000005,2.1276762947119545,-6.285948833159304
37,03/19/2023 04:50:00, ,15.8,15.5,21.4,179.60000000000002,985.2,-37.66882,16.91528, ,,2023-03-19 04:50:00,7.97382,0.055667312989090584,-7.97362568363129
38,03/19/2023 04:40:00, ,16.3,13.8,18.6,224.0,987.2,-37.67069,16.90942, ,,2023-03-19 04:40:00,7.099272000000001,-4.931568718965186,-5.106788903029779
39,03/19/2023 04:30:00, ,16.3,13.9,18.2,222.9,987.2,-37.67334,16.90595, ,,2023-03-19 04:30:00,7.150716,-4.867641609198437,-5.23820622704529
40,03/19/2023 04:20:00, ,16.3,12.8,16.5,225.4,987.3,-37.67674,16.90421, ,,2023-03-19 04:20:00,6.5848320000000005,-4.688571892474987,-4.62355989226024
41,03/19/2023 04:10:00, ,16.3,11.6,15.2,219.8,987.5,-37.67996,16.90254, ,,2023-03-19 04:10:00,5.967504,-3.8198571921152706,-4.584735000178444
42,03/19/2023 04:00:00, ,16.3,11.2,15.6,223.9,987.4,-37.683,16.90098, ,,2023-03-19 04:00:00,5.761728,-3.995192729227942,-4.151619515599688
43,03/19/2023 03:50:00, ,16.3,10.4,13.9,225.3,987.5,-37.68594,16.89938, ,,2023-03-19 03:50:00,5.350176,-3.8029022859279116,-3.7632854575038905
44,03/19/2023 03:40:00, ,16.3,10.1,13.1,224.0,987.4,-37.68891,16.89932, ,,2023-03-19 03:40:00,5.195844,-3.609336526199157,-3.73757738555078
45,03/19/2023 03:30:00, ,16.2,10.8,14.0,226.5,987.0,-37.69183,16.90079, ,,2023-03-19 03:30:00,5.5559520000000004,-4.030145187374462,-3.824464981534864
46,03/19/2023 03:20:00, ,16.2,10.6,14.3,223.4,986.5,-37.69464,16.90231, ,,2023-03-19 03:20:00,5.4530639999999995,-3.746732170017209,-3.9620581815836737
47,03/19/2023 03:10:00, ,16.2,11.0,14.8,224.2,986.4,-37.69755,16.90382, ,,2023-03-19 03:10:00,5.65884,-3.9451457706375233,-4.056882422996858
48,03/19/2023 03:00:00, ,16.3,10.9,14.4,227.1,986.7,-37.70059,16.90539, ,,2023-03-19 03:00:00,5.6073960000000005,-4.107658120488752,-3.8170714777167607
49,03/19/2023 02:50:00, ,16.3,10.6,14.6,229.0,987.1,-37.70366,16.90701, ,,2023-03-19 02:50:00,5.4530639999999995,-4.11547964236791,-3.577531872863091
50,03/19/2023 02:40:00, ,16.3,10.5,13.4,228.5,987.4,-37.70643,16.90901, ,,2023-03-19 02:40:00,5.40162,-4.04557420052829,-3.5792217048430914
51,03/19/2023 02:30:00, ,16.3,10.7,14.8,227.2,987.5,-37.70915,16.9109, ,,2023-03-19 02:30:00,5.5045079999999995,-4.038821908994998,-3.7399900948379527
52,03/19/2023 02:20:00, ,16.2,9.8,13.5,233.4,987.3,-37.71201,16.91292, ,,2023-03-19 02:20:00,5.041512000000001,-4.047413934985707,-3.005874861837652
53,03/19/2023 02:10:00, ,16.2,9.9,13.6,237.4,987.0,-37.7145,16.91463, ,,2023-03-19 02:10:00,5.092956,-4.290572990051935,-2.7439359021254126
54,03/19/2023 02:00:00, ,16.1,10.3,14.1,230.3,986.3,-37.71755,16.91684, ,,2023-03-19 02:00:00,5.298732,-4.0768420431127455,-3.3846594752400567
55,03/19/2023 01:50:00, ,16.1,10.6,13.6,231.5,985.9,-37.7203,16.9188, ,,2023-03-19 01:50:00,5.4530639999999995,-4.267612366238251,-3.3946121545216843
56,03/19/2023 01:40:00, ,16.1,10.3,13.5,223.0,985.9,-37.72316,16.92077, ,,2023-03-19 01:40:00,5.298732,-3.613726534410682,-3.8752472620879512
57,03/19/2023 01:30:00, ,16.1,10.3,13.0,221.2,985.9,-37.72617,16.92293, ,,2023-03-19 01:30:00,5.298732,-3.4902189203935747,-3.986844955042861
58,03/19/2023 01:20:00, ,16.1,9.1,12.5,213.0,985.9,-37.72934,16.92513, ,,2023-03-19 01:20:00,4.681404,-2.5496753570754875,-3.926155751461979
59,03/19/2023 01:10:00, ,16.0,7.3,10.4,207.0,985.9,-37.7325,16.92734, ,,2023-03-19 01:10:00,3.7554119999999998,-1.7049213706078905,-3.346096593015287
60,03/19/2023 01:00:00, ,16.0,6.0,8.1,203.4,986.1,-37.73565,16.92825, ,,2023-03-19 01:00:00,3.08664,-1.2258525651489387,-2.832778137821204
61,03/19/2023 00:50:00, ,16.0,5.4,8.4,205.8,986.2,-37.73885,16.92661, ,,2023-03-19 00:50:00,2.7779760000000002,-1.2090615485099419,-2.50106393930478
62,03/19/2023 00:40:00, ,16.1,4.4,6.8,214.1,986.4,-37.74219,16.9248, ,,2023-03-19 00:40:00,2.263536,-1.2690265471977016,-1.874344377590063
63,03/19/2023 00:30:00, ,16.1,4.3,6.5,206.9,986.6,-37.74542,16.92314, ,,2023-03-19 00:30:00,2.2120919999999997,-1.00082720099092,-1.972738180859457
64,03/19/2023 00:20:00, ,16.2,4.3,6.6,186.1,987.0,-37.74724,16.91938, ,,2023-03-19 00:20:00,2.2120919999999997,-0.2350659020903107,-2.199567011513509
65,03/19/2023 00:10:00, ,16.3,4.3,6.7,189.2,987.6,-37.74858,16.91524, ,,2023-03-19 00:10:00,2.2120919999999997,-0.3536718962436057,-2.1836362348778358
66,03/19/2023 00:00:00, ,16.3,2.5,6.4,193.2,988.2,-37.74983,16.91139, ,,2023-03-19 00:00:00,1.2861,-0.2936820540493138,-1.2521198269851717
67,03/18/2023 23:50:00, ,16.3,2.2,5.0,194.1,988.1,-37.75125,16.90731, ,,2023-03-18 23:50:00,1.131768,-0.27571567465904284,-1.0976701109947875
68,03/18/2023 23:40:00, ,16.4,2.3,4.2,177.70000000000005,988.4,-37.75244,16.90352, ,,2023-03-18 23:40:00,1.183212,0.047484418506034284,-1.1822587986321538
69,03/18/2023 23:30:00, ,16.5,2.7,5.1,162.29999999999995,988.4,-37.75148,16.89894, ,,2023-03-18 23:30:00,1.3889880000000001,0.422298273228776,-1.323235365523456
70,03/18/2023 23:20:00, ,16.5,2.8,4.6,175.39999999999998,988.6,-37.74996,16.89428, ,,2023-03-18 23:20:00,1.440432,0.11552109696886748,-1.4357921934524889
71,03/18/2023 23:10:00, ,16.6,3.0,5.9,166.10000000000002,989.0,-37.74839,16.88942, ,,2023-03-18 23:10:00,1.54332,0.3707487425160101,-1.4981261603492535
72,03/18/2023 23:00:00, ,16.6,3.3,5.3,138.3,989.3,-37.74678,16.88458, ,,2023-03-18 23:00:00,1.697652,1.1293296420396846,-1.2675318034331595
73,03/18/2023 22:50:00, ,16.6,4.1,6.4,135.8,989.1,-37.74343,16.88111, ,,2023-03-18 22:50:00,2.1092039999999996,1.4704634236012584,-1.5121107212988287
74,03/18/2023 22:40:00, ,16.5,3.8,6.6,146.2,988.8,-37.73866,16.87857, ,,2023-03-18 22:40:00,1.954872,1.087486722464312,-1.6244682714192442
75,03/18/2023 22:30:00, ,16.4,3.4,5.5,121.0,988.3,-37.73414,16.87625, ,,2023-03-18 22:30:00,1.749096,1.4992678969888618,-0.900851036672876
76,03/18/2023 22:20:00, ,16.2,3.5,6.3,121.69999999999999,987.4,-37.72964,16.87434, ,,2023-03-18 22:20:00,1.80054,1.5319194349623815,-0.9461327266216607
77,03/18/2023 22:10:00, ,16.1,3.2,6.1,72.39999999999998,987.0,-37.72449,16.87703, ,,2023-03-18 22:10:00,1.6462080000000001,1.5691501028460917,0.4977637331125083
78,03/18/2023 22:00:00, ,16.2,4.4,6.6,99.69999999999999,987.1,-37.71962,16.87958, ,,2023-03-18 22:00:00,2.263536,2.2311752876075075,-0.38138177626304726
79,03/18/2023 21:50:00, ,16.1,4.4,7.8,115.10000000000002,987.0,-37.71464,16.88233, ,,2023-03-18 21:50:00,2.263536,2.0497875770384786,-0.9601906645634104
80,03/18/2023 21:40:00, ,16.1,4.4,7.0,104.80000000000001,987.0,-37.71237,16.88832, ,,2023-03-18 21:40:00,2.263536,2.188439545748184,-0.578210669134948
81,03/18/2023 21:30:00, ,16.1,3.7,5.5,95.60000000000002,987.0,-37.71044,16.89422, ,,2023-03-18 21:30:00,1.9034280000000001,1.894343699492617,-0.1857420237227591
82,03/18/2023 21:20:00, ,16.1,3.6,6.2,86.39999999999998,986.8,-37.70845,16.90018, ,,2023-03-18 21:20:00,1.851984,1.8483295326215041,0.11628703751997663
83,03/18/2023 21:10:00, ,16.2,4.2,8.2,88.69999999999999,986.6,-37.7089,16.90607, ,,2023-03-18 21:10:00,2.160648,2.1600918693478697,0.04901934190936332
84,03/18/2023 21:00:00, ,16.1,4.9,7.3,94.60000000000002,986.7,-37.71042,16.91094, ,,2023-03-18 21:00:00,2.5207560000000004,2.512636338541856,-0.2021619196955181
85,03/18/2023 20:50:00, ,16.2,5.5,8.2,89.10000000000002,986.8,-37.71302,16.91878, ,,2023-03-18 20:50:00,2.82942,2.82907094147626,0.04444259774841052
86,03/18/2023 20:40:00, ,16.4,6.9,9.5,83.80000000000001,987.1,-37.7159,16.92358, ,,2023-03-18 20:40:00,3.5496360000000005,3.5288740511508343,0.38335840099090346
87,03/18/2023 20:30:00, ,16.5,7.4,10.2,62.19999999999999,987.5,-37.72054,16.92599, ,,2023-03-18 20:30:00,3.8068560000000002,3.367472392983393,1.7754667800977577
88,03/18/2023 20:20:00, ,16.4,9.0,12.5,68.30000000000001,987.0,-37.72534,16.92844, ,,2023-03-18 20:20:00,4.6299600000000005,4.30184664089982,1.7119126963075377
89,03/18/2023 20:10:00, ,16.5,10.2,13.3,70.39999999999998,986.8,-37.73033,16.93074, ,,2023-03-18 20:10:00,5.247287999999999,4.943246767321347,1.7602109965316777
90,03/18/2023 20:00:00, ,16.4,10.8,16.0,75.5,986.6,-37.73471,16.92868, ,,2023-03-18 20:00:00,5.5559520000000004,5.378981818854029,1.3910992842862822
91,03/18/2023 19:50:00, ,16.4,11.6,16.5,69.69999999999999,986.5,-37.73915,16.92639, ,,2023-03-18 19:50:00,5.967504,5.596855968852237,2.0703398885060116
92,03/18/2023 19:40:00, ,16.4,11.0,14.6,60.39999999999998,986.4,-37.74347,16.92411, ,,2023-03-18 19:40:00,5.65884,4.920332686881312,2.795137992301511
93,03/18/2023 19:30:00, ,16.4,10.4,14.1,69.30000000000001,986.6,-37.7471,16.92086, ,,2023-03-18 19:30:00,5.350176,5.004790203089216,1.89115262579153
94,03/18/2023 19:20:00, ,16.5,10.9,14.2,67.60000000000002,986.8,-37.74934,16.91645, ,,2023-03-18 19:20:00,5.6073960000000005,5.1842957306935515,2.13681250406502
95,03/18/2023 19:10:00, ,16.6,10.9,15.6,69.30000000000001,987.1,-37.75224,16.91133, ,,2023-03-18 19:10:00,5.6073960000000005,5.245405116699276,1.9820734251084307
96,03/18/2023 19:00:00, ,16.8,12.0,16.0,75.69999999999999,988.3,-37.75483,16.90666, ,,2023-03-18 19:00:00,6.17328,5.982005434379399,1.5247940652610554
97,03/18/2023 18:50:00, ,16.9,12.1,16.2,65.19999999999999,989.0,-37.75989,16.90398, ,,2023-03-18 18:50:00,6.224724,5.650664257283281,2.6109734444526986
98,03/18/2023 18:40:00, ,16.9,12.8,17.2,68.30000000000001,989.2,-37.76452,16.90147, ,,2023-03-18 18:40:00,6.5848320000000005,6.118181889279743,2.4347202791929425
99,03/18/2023 18:30:00, ,16.9,12.0,17.0,70.89999999999998,989.4,-37.76935,16.89895, ,,2023-03-18 18:30:00,6.17328,5.833434220443841,2.0200077114097246
100,03/18/2023 18:20:00, ,16.9,11.5,14.4,76.69999999999999,989.5,-37.77467,16.90061, ,,2023-03-18 18:20:00,5.91606,5.75738460208162,1.3609880481890582
101,03/18/2023 18:10:00, ,17.0,12.8,16.6,83.89999999999998,989.9,-37.77993,16.90334, ,,2023-03-18 18:10:00,6.5848320000000005,6.547548313342538,0.6997310573851138
102,03/18/2023 18:00:00, ,16.9,11.9,15.0,94.10000000000002,989.8,-37.78519,16.90605, ,,2023-03-18 18:00:00,6.121836,6.106168892814838,-0.4376956286238351
103,03/18/2023 17:50:00, ,16.8,11.9,15.8,95.69999999999999,990.2,-37.78828,16.91254, ,,2023-03-18 17:50:00,6.121836,6.091567010189154,-0.6080192194915988
104,03/18/2023 17:40:00, ,16.9,11.1,15.4,91.30000000000001,990.7,-37.79066,16.91987, ,,2023-03-18 17:40:00,5.710284,5.708814226133654,-0.12955111790331733
105,03/18/2023 17:30:00, ,16.8,13.6,17.8,98.69999999999999,990.4,-37.79259,16.92717, ,,2023-03-18 17:30:00,6.996384,6.915882813766085,-1.0582787826045192
106,03/18/2023 17:20:00, ,16.7,14.4,18.9,107.39999999999998,990.6,-37.7903,16.93438, ,,2023-03-18 17:20:00,7.407936,7.068951282267555,-2.215275050422383
107,03/18/2023 17:10:00, ,16.9,14.6,19.7,100.30000000000001,992.4,-37.78794,16.94143, ,,2023-03-18 17:10:00,7.5108239999999995,7.389787356152154,-1.3429519685490428
108,03/18/2023 17:10:00, ,16.9,14.6,19.7,100.30000000000001,992.4,-37.78794,16.94143, ,,2023-03-18 17:10:00,7.5108239999999995,7.389787356152154,-1.3429519685490428
109,03/18/2023 17:00:00, ,17.0,14.6,18.4,96.69999999999999,993.1,-37.78513,16.94728, ,,2023-03-18 17:00:00,7.5108239999999995,7.45952995064925,-0.8762933723033602
110,03/18/2023 16:50:00, ,17.1,15.2,18.4,93.5,993.5,-37.78038,16.94982, ,,2023-03-18 16:50:00,7.819488,7.804903078642207,-0.4773683223103389
111,03/18/2023 16:40:00, ,17.2,15.1,20.0,95.69999999999999,994.2,-37.7757,16.95236, ,,2023-03-18 16:40:00,7.768044,7.729635449903884,-0.7715201860775749
112,03/18/2023 16:30:00, ,17.4,14.4,17.7,98.69999999999999,993.7,-37.77103,16.95462, ,,2023-03-18 16:30:00,7.407936,7.3226994498699725,-1.1205304756989027
113,03/18/2023 16:20:00, ,17.4,15.8,19.7,97.60000000000002,994.2,-37.76621,16.95294, ,,2023-03-18 16:20:00,8.128152,8.05675057592665,-1.0750000429812134
114,03/18/2023 16:10:00, ,17.2,15.4,19.3,92.30000000000001,993.8,-37.7613,16.95042, ,,2023-03-18 16:10:00,7.922376000000001,7.915993695189205,-0.317939149996932
115,03/18/2023 16:00:00, ,17.4,15.4,19.1,90.80000000000001,994.0,-37.75619,16.94775, ,,2023-03-18 16:00:00,7.922376000000001,7.921603758550736,-0.11061364242651793
116,03/18/2023 15:50:00, ,17.4,15.1,18.5,85.69999999999999,994.2,-37.75317,16.94268, ,,2023-03-18 15:50:00,7.768044,7.746177993368974,0.5824380490508955
117,03/18/2023 15:40:00, ,17.4,14.8,17.8,81.5,994.2,-37.75107,16.93634, ,,2023-03-18 15:40:00,7.6137120000000005,7.530081947068987,1.12537828723045
118,03/18/2023 15:30:00, ,17.5,14.6,18.8,79.30000000000001,994.0,-37.74896,16.92992, ,,2023-03-18 15:30:00,7.5108239999999995,7.3802317749869015,1.3945092708367608
119,03/18/2023 15:20:00, ,17.5,15.3,19.0,79.0,993.5,-37.74925,16.92328, ,,2023-03-18 15:20:00,7.870932000000001,7.726320810268089,1.5018446275970987
120,03/18/2023 15:10:00, ,17.5,15.8,20.9,80.69999999999999,993.4,-37.75148,16.91634, ,,2023-03-18 15:10:00,8.128152,8.021313265023423,1.3135404217089286
121,03/18/2023 15:00:00, ,17.5,14.9,19.6,80.19999999999999,993.1,-37.75369,16.90978, ,,2023-03-18 15:00:00,7.6651560000000005,7.553305265508116,1.3046823637895109
122,03/18/2023 14:50:00, ,17.4,14.1,18.2,81.60000000000002,992.9,-37.75756,16.90525, ,,2023-03-18 14:50:00,7.253604,7.175789751469664,1.05962844031242
123,03/18/2023 14:40:00, ,17.2,15.7,22.2,76.89999999999998,992.1,-37.76261,16.90261, ,,2023-03-18 14:40:00,8.076708,7.8665194867304535,1.8305964279857097
124,03/18/2023 14:30:00, ,17.2,15.6,22.6,83.0,991.6,-37.76766,16.89995, ,,2023-03-18 14:30:00,8.025264,7.965444899105642,0.9780336543329674
125,03/18/2023 14:20:00, ,17.3,15.0,18.5,84.0,991.7,-37.77229,16.8994, ,,2023-03-18 14:20:00,7.7166,7.674327657798817,0.8066043396511746
126,03/18/2023 14:10:00, ,17.3,14.7,19.1,83.89999999999998,991.8,-37.77697,16.90186, ,,2023-03-18 14:10:00,7.5622679999999995,7.51945001610432,0.8035973862157165
127,03/18/2023 14:00:00, ,17.4,13.8,18.1,88.30000000000001,992.1,-37.78153,16.90419, ,,2023-03-18 14:00:00,7.099272000000001,7.096147327269461,0.21060873597859103
128,03/18/2023 13:50:00, ,17.4,14.0,18.1,93.39999999999998,992.2,-37.78626,16.90664, ,,2023-03-18 13:50:00,7.20216,7.189482959079426,-0.42713399151384496
129,03/18/2023 13:40:00, ,17.1,14.5,19.3,94.69999999999999,991.8,-37.79087,16.90894, ,,2023-03-18 13:40:00,7.45938,7.434296990482726,-0.6112104725047531
130,03/18/2023 13:30:00, ,16.8,14.9,18.7,95.19999999999999,991.7,-37.79524,16.91119, ,,2023-03-18 13:30:00,7.6651560000000005,7.633609273357597,-0.6947128658984943
131,03/18/2023 13:20:00, ,16.6,13.8,17.9,93.39999999999998,991.6,-37.7996,16.91338, ,,2023-03-18 13:20:00,7.099272000000001,7.086776059664006,-0.4210320773493615
132,03/18/2023 13:10:00, ,16.4,13.8,19.3,94.60000000000002,991.4,-37.80398,16.9156, ,,2023-03-18 13:10:00,7.099272000000001,7.0764043820158395,-0.5693539779179897
133,03/18/2023 13:00:00, ,16.1,14.9,18.2,94.19999999999999,991.1,-37.80822,16.91773, ,,2023-03-18 13:00:00,7.6651560000000005,7.644571048983919,-0.5613822061420473
134,03/18/2023 12:50:00, ,16.0,14.3,18.2,94.60000000000002,991.3,-37.81166,16.91951, ,,2023-03-18 12:50:00,7.356492,7.332795845132354,-0.5899827452338589
135,03/18/2023 12:40:00, ,15.8,13.5,19.6,91.60000000000002,991.1,-37.81712,16.92219, ,,2023-03-18 12:40:00,6.94494,6.942232272348359,-0.19391410563686517
136,03/18/2023 12:30:00, ,15.6,12.0,16.7,93.80000000000001,990.7,-37.82173,16.92451, ,,2023-03-18 12:30:00,6.17328,6.159707848177947,-0.40912734386131405
137,03/18/2023 12:20:00, ,15.3,11.6,15.8,95.89999999999998,989.7,-37.82531,16.92852, ,,2023-03-18 12:20:00,5.967504,5.935893039958006,-0.61341487444804
138,03/18/2023 12:10:00, ,15.1,11.4,15.6,94.0,987.9,-37.82751,16.93527, ,,2023-03-18 12:10:00,5.864616000000001,5.85033009017857,-0.4090949320233772
139,03/18/2023 12:00:00, ,15.8,11.3,16.4,88.89999999999998,987.6,-37.82971,16.94186, ,,2023-03-18 12:00:00,5.813172000000001,5.812100702865603,0.1115980346294911
140,03/18/2023 11:50:00, ,16.1,12.4,16.2,91.60000000000002,988.2,-37.83008,16.94904, ,,2023-03-18 11:50:00,6.379056,6.376568902008863,-0.17811369702941693
141,03/18/2023 11:40:00, ,16.2,13.7,18.2,86.5,990.0,-37.8277,16.95646, ,,2023-03-18 11:40:00,7.047828,7.034682380091989,0.43025960629287124
142,03/18/2023 11:30:00, ,16.6,15.7,19.9,94.30000000000001,992.0,-37.82514,16.96417, ,,2023-03-18 11:30:00,8.076708,8.05397314542337,-0.6055812827880172
143,03/18/2023 11:20:00, ,16.6,15.8,19.4,86.5,992.2,-37.82007,16.96849, ,,2023-03-18 11:20:00,8.128152,8.112991358062294,0.49621180871732595
144,03/18/2023 11:10:00, ,16.7,15.1,19.4,91.10000000000002,993.0,-37.81438,16.97148, ,,2023-03-18 11:10:00,7.768044,7.766612443652265,-0.149126577248258
145,03/18/2023 11:00:00, ,17.0,16.4,20.7,86.69999999999999,993.3,-37.80854,16.97426, ,,2023-03-18 11:00:00,8.436815999999999,8.422826211878299,0.4856571036769102
146,03/18/2023 10:50:00, ,17.0,15.8,20.6,91.30000000000001,993.4,-37.8029,16.9716, ,,2023-03-18 10:50:00,8.128152,8.12605988945151,-0.18440609575427155
147,03/18/2023 10:40:00, ,17.1,15.3,19.4,84.39999999999998,992.8,-37.79771,16.96888, ,,2023-03-18 10:40:00,7.870932000000001,7.833367189793795,0.7680683683670849
148,03/18/2023 10:30:00, ,17.6,13.7,17.5,83.89999999999998,992.7,-37.79262,16.96588, ,,2023-03-18 10:30:00,7.047828,7.007922804124434,0.7489308973575045
149,03/18/2023 10:20:00, ,17.6,14.1,17.5,83.60000000000002,992.9,-37.79078,16.9603, ,,2023-03-18 10:20:00,7.253604,7.208398953494979,0.8085514925275284
150,03/18/2023 10:10:00, ,17.7,14.6,19.3,83.89999999999998,992.7,-37.78885,16.95428, ,,2023-03-18 10:10:00,7.5108239999999995,7.468297294906331,0.7981307373298954
151,03/18/2023 10:00:00, ,18.1,14.5,18.6,86.80000000000001,992.2,-37.78687,16.94829, ,,2023-03-18 10:00:00,7.45938,7.447749067523786,0.41639381791590474
152,03/18/2023 09:50:00, ,18.0,16.2,22.3,84.19999999999999,991.8,-37.78734,16.9429, ,,2023-03-18 09:50:00,8.333928,8.291264195968086,0.8421959046692793
